VisitDuration,PagesVisited,ItemsViewed,DeviceType,AdClicks,CartAdds,Age,Gender,Loc_Burnaby,Loc_Downtown,Loc_Kitsilano,Loc_New Westminster,Loc_Surrey,Purchase
0.9589827218634736,3,5,1,2,1,27,1,False,False,True,False,False,1
0.3553688484719296,3,14,0,0,0,40,0,True,False,False,False,False,1
0.3567068904025429,14,7,1,2,3,26,0,True,False,False,False,False,1
0.01632850268370789,19,15,1,3,0,16,1,False,False,False,True,False,1
0.18523232523618394,16,14,1,0,2,23,0,False,False,False,False,True,1
0.4012595008036087,2,1,0,3,1,31,0,False,False,False,False,True,1
0.9292914173027139,5,8,0,1,0,37,1,False,False,False,False,True,1
0.09961493022127133,5,14,1,5,1,16,1,False,False,False,True,False,1
0.9453015334790795,18,5,0,5,3,16,0,True,False,False,False,False,1
0.8694885305466322,12,4,0,0,0,19,0,False,True,False,False,False,1
0.4541623969075518,13,13,1,3,2,16,0,False,True,False,False,False,1
0.32670088176826007,3,4,1,3,1,34,1,False,False,True,False,False,1
0.23274412927905685,19,4,1,0,3,46,0,False,False,True,False,False,1
0.6144647064768743,10,3,0,1,2,27,0,False,False,False,True,False,1
0.03307459147550562,5,2,0,0,3,30,0,True,False,False,False,False,1
0.015606064446828216,12,13,0,2,2,26,0,True,False,False,False,False,1
0.42879572249823783,10,4,0,2,0,34,1,False,False,True,False,False,0
0.0680740739747202,7,13,0,2,0,25,1,False,False,True,False,False,1
0.2519409882460929,18,9,0,4,1,34,0,False,False,True,False,False,1
0.22116091534608384,19,2,1,1,2,18,0,True,False,False,False,False,1
0.2531911937228519,16,10,1,0,0,50,0,False,False,True,False,False,1
0.13105523121525775,13,9,0,4,0,33,0,False,False,False,True,False,1
0.01203622289765427,7,9,1,1,0,30,0,False,False,False,False,True,1
0.11548429713874808,19,5,1,5,2,19,0,True,False,False,False,False,1
0.6184802595127479,17,7,1,3,1,29,1,False,True,False,False,False,1
0.9742562128180503,12,11,1,0,0,23,0,False,True,False,False,False,1
0.9903450015608939,1,13,0,2,3,34,1,False,False,False,True,False,1
0.4090540953730616,7,13,1,1,3,35,1,False,False,False,False,True,1
0.16295442604660537,7,4,1,3,0,32,0,False,True,False,False,False,1
0.6387617573665293,3,7,1,1,2,44,1,True,False,False,False,False,1
0.49030534654873714,20,13,0,3,0,34,0,True,False,False,False,False,1
0.9894097772844315,13,10,0,1,3,19,0,True,False,False,False,False,1
0.0653042071517802,19,6,1,2,2,37,0,False,False,False,False,True,1
0.7832344383138131,1,11,1,4,3,49,0,False,False,False,True,False,1
0.2883984973314939,10,9,1,3,1,37,1,False,False,False,True,False,1
0.241418620076574,18,10,1,0,2,27,0,False,True,False,False,False,1
0.662504571532676,11,1,1,0,3,60,1,True,False,False,False,False,1
0.24606318499096447,5,8,1,1,2,44,1,True,False,False,False,False,1
0.6658591175591877,5,12,0,4,2,19,1,False,False,False,True,False,1
0.5173085172022888,19,7,1,3,0,27,1,False,False,False,False,True,1
0.4240889884358493,6,5,0,4,2,31,1,False,False,False,True,False,1
0.554687808661419,15,12,1,1,0,24,0,False,True,False,False,False,1
0.28705151991962974,11,9,1,3,2,40,0,True,False,False,False,False,1
0.7065747062729789,19,5,1,0,3,34,0,False,False,False,True,False,1
0.414856869333564,20,6,1,0,0,29,1,False,False,False,False,True,1
0.36054556048589226,3,6,0,3,0,38,1,True,False,False,False,False,1
0.8286569145557378,4,7,1,3,0,33,1,True,False,False,False,False,1
0.9249669119531921,9,13,0,3,2,31,0,False,False,False,True,False,1
0.046007310887296926,19,8,0,0,2,24,0,False,False,True,False,False,1
0.2326269928297655,5,4,1,3,0,19,1,True,False,False,False,False,1
0.34851936949256324,8,9,0,3,0,33,0,False,True,False,False,False,1
0.8149664793702474,11,11,0,4,2,23,0,True,False,False,False,False,1
0.9854914276432976,4,12,0,1,0,45,1,False,True,False,False,False,1
0.9689717046703518,16,10,0,4,1,25,1,False,False,True,False,False,1
0.9049483455499269,15,2,1,1,3,26,0,True,False,False,False,False,1
0.2965562650640299,14,2,0,1,2,47,1,False,False,False,False,True,1
0.9920112434144741,4,9,1,5,3,30,0,False,False,False,False,True,1
0.2494200410564512,4,2,1,1,0,46,1,False,False,False,True,False,0
0.1059061548822322,7,15,0,0,2,31,1,False,True,False,False,False,1
0.9509526110553941,3,10,0,0,2,28,0,False,False,True,False,False,1
0.2334202554680963,6,13,0,3,3,40,1,False,True,False,False,False,1
0.6897682650777505,4,13,1,4,1,31,0,False,True,False,False,False,1
0.05835635898058866,4,5,0,4,1,41,1,False,False,False,False,True,1
0.7307090991274762,8,9,1,3,2,38,1,False,True,False,False,False,1
0.8817202123338397,19,10,1,4,3,38,0,False,False,True,False,False,1
0.2724368954659625,3,4,1,3,3,32,0,True,False,False,False,False,1
0.37905689607742854,17,2,1,2,1,45,1,False,False,False,True,False,1
0.3742961833209161,8,7,0,4,1,49,0,False,True,False,False,False,1
0.7487882575401331,11,5,1,0,0,29,1,False,False,False,True,False,1
0.23780724253903884,14,14,1,2,3,41,1,False,True,False,False,False,1
0.171853099047643,17,10,1,3,1,48,1,False,False,False,False,True,1
0.4492916486877381,6,13,0,0,1,16,0,False,True,False,False,False,1
0.3044684073773195,9,10,0,4,1,41,0,True,False,False,False,False,1
0.8391891222586524,12,6,1,1,2,41,1,False,False,True,False,False,1
0.23774182601563876,2,1,1,3,0,44,1,False,False,False,False,True,1
0.5023894574892614,7,15,1,4,1,41,0,False,True,False,False,False,1
0.9425835996979304,6,8,1,4,0,22,1,True,False,False,False,False,1
0.6339976977446607,9,11,1,3,1,24,0,False,True,False,False,False,1
0.8672894054624648,11,7,1,3,0,38,0,False,False,True,False,False,1
0.9402096893547673,8,7,0,3,2,41,0,True,False,False,False,False,1
0.7507648618863519,5,8,0,4,3,43,0,False,True,False,False,False,1
0.6995750602247514,19,3,1,2,3,39,0,True,False,False,False,False,1
0.9679655666042271,16,2,1,5,1,40,0,False,False,False,True,False,1
0.9944007896476794,3,12,0,1,3,36,1,True,False,False,False,False,1
0.45182168266975964,10,2,1,4,2,19,1,True,False,False,False,False,1
0.07086977818420837,1,6,1,3,3,45,0,False,True,False,False,False,1
0.29279403144051885,18,15,1,2,1,25,1,False,False,False,True,False,1
0.15235470568773046,5,10,1,1,0,18,0,False,True,False,False,False,1
0.4174863747960118,20,3,1,2,0,16,1,False,False,False,True,False,1
0.13128932847325603,1,2,1,3,2,40,0,False,False,False,True,False,1
0.604117804020882,14,10,0,1,3,36,0,False,True,False,False,False,1
0.3828080591578541,19,13,1,2,1,33,1,False,False,False,True,False,1
0.89538588428821,6,2,1,2,0,35,1,False,False,False,False,True,1
0.9677946717985019,2,15,0,5,2,45,0,False,False,True,False,False,1
0.5468849016694222,3,5,1,2,2,32,1,False,True,False,False,False,1
0.2748235698675966,2,1,0,5,1,46,1,True,False,False,False,False,1
0.5922304187618368,14,4,0,5,1,22,0,False,False,False,True,False,1
0.8967611582244098,3,10,1,5,2,29,0,False,False,True,False,False,1
0.4067333458357483,15,7,1,1,0,40,0,False,False,True,False,False,1
0.5520782766919708,11,13,1,3,3,21,1,False,False,True,False,False,1
0.2716527676061459,10,6,0,1,3,33,0,False,False,True,False,False,1
0.455444149450027,8,6,1,2,1,33,0,False,False,True,False,False,1
0.40171353537959864,13,5,0,2,0,20,0,False,False,True,False,False,1
0.24841346508297102,5,8,1,3,2,35,1,False,False,True,False,False,1
0.5058663838253084,7,15,1,0,0,30,0,False,True,False,False,False,1
0.3103808259798114,18,14,1,3,2,16,1,True,False,False,False,False,1
0.37303486388074747,6,6,1,1,3,20,0,True,False,False,False,False,1
0.5249704422542643,14,2,0,2,0,30,0,False,False,True,False,False,1
0.7505950229289875,14,3,1,4,1,27,1,False,True,False,False,False,1
0.3335074657912753,9,3,1,2,2,19,1,True,False,False,False,False,1
0.9241587666207636,19,2,0,0,1,35,0,False,True,False,False,False,1
0.8623185468359024,10,2,1,0,3,23,1,False,False,False,False,True,1
0.04869029597552854,2,11,1,3,2,24,0,False,True,False,False,False,1
0.25364252425682277,9,2,0,4,2,22,1,True,False,False,False,False,1
0.4461355126592019,8,10,1,5,3,37,1,False,False,False,True,False,1
0.10462788874247408,13,11,1,1,0,41,0,False,True,False,False,False,1
0.3484759890334971,10,5,0,3,3,28,1,False,True,False,False,False,1
0.7400975256176825,18,9,0,2,0,27,1,False,False,False,False,True,1
0.6805144811428259,18,10,1,4,1,25,1,False,True,False,False,False,1
0.6223844285660048,18,3,0,2,2,29,1,True,False,False,False,False,1
0.7105284027223456,9,6,0,4,2,39,0,False,True,False,False,False,1
0.20492368695970176,20,8,0,4,1,16,1,False,False,False,True,False,1
0.3416981148647321,11,2,0,4,0,31,1,False,False,True,False,False,1
0.6762424822774629,14,2,1,1,3,41,1,True,False,False,False,False,1
0.8792347630313271,2,13,1,5,1,30,1,False,False,True,False,False,1
0.5436780538280952,14,8,1,4,2,53,0,False,False,True,False,False,1
0.2826996509455366,2,1,1,3,3,37,0,False,False,False,False,True,1
0.03023525800598259,1,2,0,0,2,45,1,False,True,False,False,False,1
0.7103368289742134,12,7,1,4,3,44,1,False,False,True,False,False,1
0.007884103508440377,7,9,0,5,3,28,1,False,False,False,True,False,1
0.3726790698209955,3,7,1,1,3,32,1,False,True,False,False,False,1
0.5305372145627818,15,11,1,2,2,34,1,False,False,False,False,True,1
0.922111461767193,7,8,1,4,1,45,0,False,True,False,False,False,1
0.08949454503290011,5,8,0,0,3,37,1,False,True,False,False,False,1
0.4059423219682837,18,3,1,1,2,28,0,False,False,False,False,True,1
0.024313199710157773,17,6,1,1,1,41,0,False,False,True,False,False,1
0.3426109843415903,13,12,0,2,1,36,1,True,False,False,False,False,1
0.6222310588397949,16,5,1,4,2,35,0,True,False,False,False,False,1
0.2790679482285984,8,3,0,5,0,33,1,False,False,False,False,True,1
0.2097499496556351,17,14,1,3,3,43,1,True,False,False,False,False,1
0.11570323332709365,17,2,0,4,3,39,1,False,False,False,True,False,1
0.5771402440203418,1,10,0,1,1,27,0,True,False,False,False,False,1
0.695270005904686,7,7,1,4,3,32,0,False,True,False,False,False,1
0.6719571405958223,10,11,0,3,2,26,1,False,False,False,True,False,1
0.9488610207205074,16,4,0,3,1,28,0,False,True,False,False,False,1
0.0027032138935026984,5,14,1,1,2,23,0,False,False,False,True,False,1
0.647196653894036,7,5,1,0,0,35,1,False,False,True,False,False,0
0.6003922370976396,11,6,0,5,0,31,1,False,True,False,False,False,1
0.5887396099702882,16,7,1,1,1,41,0,False,False,False,True,False,1
0.9627703198402424,7,4,0,5,3,34,0,False,False,True,False,False,1
0.016871673370039697,7,8,1,3,3,49,0,False,False,False,True,False,1
0.6964824307014501,17,9,1,3,3,32,1,True,False,False,False,False,1
0.8136786497018634,8,13,1,4,3,30,0,True,False,False,False,False,1
0.5098071966215841,6,5,0,5,3,29,0,False,False,True,False,False,1
0.33396486959680916,19,2,1,5,2,21,0,False,True,False,False,False,1
0.7908401632274049,3,13,0,2,1,22,0,False,False,True,False,False,1
0.09724292563242465,14,13,0,3,1,44,1,False,False,False,False,True,1
0.44203563772992527,15,15,0,0,0,22,0,False,False,False,False,True,1
0.5199523745708382,1,10,0,5,0,16,0,False,True,False,False,False,1
0.6939564109345475,20,5,1,1,3,22,0,False,False,True,False,False,1
0.09088573203240946,13,8,1,3,3,40,1,False,True,False,False,False,1
0.22775950153786095,13,4,0,4,1,16,0,False,False,True,False,False,1
0.41030156269012563,13,13,1,4,1,36,1,False,False,False,True,False,1
0.6232946730201306,6,3,1,2,3,27,1,False,False,False,False,True,1
0.8869607812174175,3,15,1,1,2,54,1,False,True,False,False,False,1
0.6188261682413765,7,8,1,3,2,30,1,False,False,False,False,True,1
0.13346147093493443,17,5,0,2,0,44,0,False,False,True,False,False,0
0.9805801327872824,3,5,1,0,3,28,0,False,True,False,False,False,1
0.8717857347554929,2,9,1,3,2,40,1,False,False,True,False,False,1
0.502720761145324,14,1,1,2,1,33,0,False,False,False,True,False,1
0.922347981796633,15,8,0,5,2,41,1,False,False,True,False,False,1
0.5413807937571358,18,14,0,5,0,26,1,True,False,False,False,False,1
0.9233060678891631,3,8,0,5,2,21,0,False,False,False,True,False,1
0.8298973686033432,12,12,1,0,2,16,1,True,False,False,False,False,1
0.9682864102942973,14,9,0,4,1,16,0,False,True,False,False,False,1
0.9197828107781584,18,6,0,1,2,36,0,True,False,False,False,False,1
0.03603381742856948,3,12,1,1,2,40,0,False,True,False,False,False,1
0.17477200416093996,14,14,1,0,1,43,0,False,False,True,False,False,1
0.38913467710118577,2,1,1,3,2,37,0,False,False,False,False,True,1
0.9521426972954208,6,1,1,1,0,29,0,True,False,False,False,False,1
0.3000289194759296,16,15,0,1,3,48,0,False,True,False,False,False,1
0.16046764388760104,19,10,0,0,3,35,0,True,False,False,False,False,1
0.8863046660865599,7,12,1,0,2,29,1,False,False,False,False,True,1
0.4463944154832029,7,14,0,5,0,23,0,False,False,True,False,False,1
0.9078755943543261,19,13,0,4,1,24,0,False,False,False,True,False,1
0.16023046632014326,17,9,1,0,0,19,1,False,False,False,False,True,1
0.6611175115080995,5,12,1,0,0,43,0,False,False,False,False,True,1
0.4402637528294918,6,8,0,2,0,22,0,False,False,False,False,True,1
0.0764867690302854,8,13,0,3,2,16,1,True,False,False,False,False,1
0.6964631446525006,4,9,1,2,1,30,1,False,True,False,False,False,1
0.2473987555391537,3,3,1,0,3,40,0,False,True,False,False,False,1
0.039615522579517726,16,5,1,4,2,52,1,False,False,False,True,False,1
0.05994429824957326,1,7,0,3,2,29,0,False,False,False,False,True,1
0.06107853706678734,6,1,0,2,2,37,0,False,False,True,False,False,1
0.9077329574850395,2,8,0,2,0,35,0,False,False,False,False,True,1
0.739883917829101,4,9,1,3,1,26,0,False,False,False,True,False,1
0.8980623572137351,1,6,1,5,2,33,1,False,True,False,False,False,1
0.6725823112965214,8,5,0,0,1,35,0,False,True,False,False,False,1
0.5289399290308832,18,4,0,3,1,24,1,False,True,False,False,False,1
0.30444636434737826,10,10,1,2,0,30,0,False,False,True,False,False,1
0.9979622513286734,4,6,0,1,3,36,1,False,True,False,False,False,1
0.36218905893938935,13,9,0,3,2,22,1,False,False,False,True,False,1
0.47064894921390954,6,4,0,4,1,28,1,False,True,False,False,False,1
0.37824517492346177,10,8,0,2,2,29,0,True,False,False,False,False,1
0.9795269293354586,2,11,0,5,2,30,0,False,True,False,False,False,1
0.17465838539500578,12,14,0,2,2,22,0,False,False,False,False,True,1
0.32798800090807967,6,13,0,1,1,31,0,False,False,False,False,True,1
0.6803486660150015,11,12,0,1,3,16,1,True,False,False,False,False,1
0.06320761833863064,5,7,1,1,0,22,0,False,False,True,False,False,0
0.607249374011541,8,12,1,1,1,23,1,False,True,False,False,False,1
0.4776465028764161,20,4,0,0,0,18,0,False,False,True,False,False,1
0.2839999767621011,19,10,1,5,3,25,0,True,False,False,False,False,1
0.238413280924058,20,2,0,3,0,36,0,False,True,False,False,False,1
0.5145127432987567,7,14,1,4,1,22,0,False,False,True,False,False,1
0.36792758053704133,14,6,1,4,3,36,1,False,False,False,True,False,1
0.45651989126265535,12,3,1,2,3,46,0,False,False,False,True,False,1
0.3374773817642399,7,7,0,0,1,21,0,False,False,False,False,True,1
0.9704936935959776,12,9,0,2,2,19,1,False,False,False,True,False,1
0.13343943174560402,9,2,0,4,0,35,0,False,False,False,True,False,1
0.0968039531783742,4,14,1,3,1,23,1,False,True,False,False,False,1
0.34339172879091606,3,10,1,0,0,29,0,True,False,False,False,False,1
0.5910269008704913,8,10,1,0,0,38,1,False,False,False,True,False,1
0.6591764718500283,3,10,0,4,1,36,0,False,False,True,False,False,1
0.39725674716804205,15,6,0,2,0,37,0,False,False,False,False,True,1
0.9992779939221711,6,15,0,3,3,22,0,False,False,True,False,False,1
0.3518929961930426,17,14,1,0,3,16,1,False,False,True,False,False,1
0.7214066679599525,19,8,1,2,1,30,0,False,True,False,False,False,1
0.6375826945307929,9,11,1,0,1,23,0,False,False,False,False,True,1
0.8130538632474607,18,12,1,5,3,34,1,True,False,False,False,False,1
0.97622566345382,19,13,0,2,1,54,0,True,False,False,False,False,1
0.8897936564455402,15,7,1,1,2,38,0,False,False,True,False,False,1
0.7645619743577086,7,5,1,2,3,48,0,False,False,False,True,False,1
0.6982484778182906,14,4,0,4,2,42,1,False,True,False,False,False,1
0.3354981696758996,4,9,0,3,2,31,0,False,False,False,False,True,1
0.14768557820670736,13,8,1,0,0,44,0,False,False,False,False,True,1
0.06263600305980976,7,11,1,2,2,32,1,False,True,False,False,False,1
0.24190170420148482,16,11,1,4,0,30,1,False,False,True,False,False,1
0.4322814811812986,5,10,0,3,1,38,0,False,False,False,True,False,1
0.5219962736299825,1,12,0,5,0,46,1,True,False,False,False,False,1
0.7730835540548716,12,10,1,2,1,46,1,False,True,False,False,False,1
0.958740923056593,7,5,0,2,1,45,0,False,True,False,False,False,1
0.11732048038481102,7,8,1,0,1,51,0,False,False,False,True,False,1
0.10700414019379156,20,8,1,1,1,34,1,False,False,False,False,True,1
0.5896947230135507,7,5,1,0,1,34,0,False,True,False,False,False,1
0.745398073947293,17,12,1,1,1,32,0,False,True,False,False,False,1
0.8481503803469849,1,7,0,3,2,19,1,False,False,False,False,True,1
0.9358320802167885,4,13,0,0,0,24,0,False,True,False,False,False,1
0.983426242260642,6,14,0,4,3,28,1,False,False,True,False,False,1
0.3998016922245259,16,3,1,4,2,50,0,False,False,True,False,False,1
0.3803351835275731,8,8,0,5,2,39,1,True,False,False,False,False,1
0.14780867669727238,17,10,1,4,0,22,0,False,False,False,True,False,1
0.6849344386835594,12,11,1,4,2,27,0,False,False,False,False,True,1
0.6567619584408371,9,12,1,1,2,19,1,False,False,False,True,False,1
0.8620625958512073,1,4,0,2,1,24,0,False,True,False,False,False,1
0.09725799478764063,2,13,0,3,3,30,1,False,False,False,True,False,1
0.4977769078253418,15,1,1,5,1,45,0,False,True,False,False,False,1
0.5810819296720631,17,8,1,4,2,26,0,True,False,False,False,False,1
0.2415570400399184,3,6,1,3,0,35,1,False,False,False,True,False,1
0.16902540612916128,9,8,1,0,1,35,1,True,False,False,False,False,1
0.8595808364196215,19,1,1,1,3,38,1,True,False,False,False,False,1
0.058534922235558784,19,4,1,1,3,62,1,False,False,True,False,False,1
0.4706209039180729,12,11,0,1,2,36,1,False,True,False,False,False,1
0.11583400130088528,7,14,0,2,2,41,1,False,True,False,False,False,1
0.45705876133136736,20,2,0,2,3,27,0,False,True,False,False,False,1
0.9799623263423093,11,1,1,1,2,30,0,False,False,False,True,False,1
0.4237063534554728,3,9,1,2,1,34,1,False,False,False,False,True,1
0.8571249175045673,7,3,0,3,2,40,0,False,False,True,False,False,1
0.11731556418319389,4,12,1,3,2,37,1,False,False,True,False,False,1
0.27125207676186414,4,5,0,3,2,33,1,True,False,False,False,False,1
0.4037927406673345,8,14,0,3,0,36,0,False,False,False,False,True,1
0.39981214000933074,5,11,1,5,1,41,1,True,False,False,False,False,1
0.6713834786701531,5,4,0,0,2,27,1,False,False,True,False,False,1
0.34471812737550767,10,6,1,0,0,28,0,False,False,False,True,False,0
0.7137668684100164,5,14,0,1,2,41,0,True,False,False,False,False,1
0.6391868992253925,2,10,1,5,3,22,0,False,False,True,False,False,1
0.3991611452547731,18,4,0,4,2,26,1,False,True,False,False,False,1
0.43176012765431926,11,5,1,5,3,43,1,False,False,True,False,False,1
0.6145276998103207,17,4,1,5,0,22,1,False,True,False,False,False,1
0.07004219014464463,1,4,1,2,2,36,1,False,True,False,False,False,1
0.8224067383556903,14,8,0,2,2,16,1,False,True,False,False,False,1
0.6534211611136369,17,7,0,5,0,30,0,False,False,False,False,True,1
0.7263424644178352,6,11,0,1,3,41,0,True,False,False,False,False,1
0.5369230010823904,3,5,0,2,2,45,1,False,False,True,False,False,1
0.11047711099174473,1,13,0,3,1,16,0,True,False,False,False,False,1
0.4050356132969499,10,9,0,2,0,43,0,False,True,False,False,False,1
0.40537358284855607,8,9,1,5,2,49,1,False,False,False,True,False,1
0.3210429900432169,17,2,1,1,1,29,1,False,False,True,False,False,1
0.02995032490474936,15,2,0,2,2,22,1,True,False,False,False,False,1
0.7372542425964773,20,13,1,1,0,29,1,False,False,False,True,False,1
0.1097844580625007,6,6,1,2,2,30,1,False,True,False,False,False,1
0.6063081330450851,13,14,1,3,3,42,1,False,False,False,False,True,1
0.7032174964672158,16,12,0,4,3,49,0,False,False,False,False,True,1
0.6347863229336947,20,1,1,0,1,28,0,False,True,False,False,False,1
0.959142251977975,19,10,1,5,3,44,1,False,False,False,False,True,1
0.10329815508513862,11,5,0,0,2,20,0,True,False,False,False,False,1
0.8671671591051991,3,7,1,3,2,43,1,True,False,False,False,False,1
0.029190234848913255,17,4,1,2,3,36,0,False,False,False,False,True,1
0.534916854927084,12,3,1,1,2,30,1,False,False,False,True,False,1
0.4042436179392588,4,4,0,5,1,31,0,True,False,False,False,False,1
0.5241838603937582,10,1,1,5,1,42,1,False,False,False,False,True,1
0.3650998770600098,10,6,0,2,2,36,0,False,False,True,False,False,1
0.19056691494006806,11,12,1,3,2,33,1,False,False,True,False,False,1
0.01912289744868978,10,1,0,1,0,25,0,False,False,False,True,False,0
0.5181498137911743,20,3,0,4,0,16,1,False,True,False,False,False,1
0.8427768626848423,5,12,0,1,1,24,0,False,True,False,False,False,1
0.37321595574479416,15,3,0,0,0,20,0,False,False,True,False,False,1
0.22286381801498023,16,9,0,2,2,46,0,False,False,False,False,True,1
0.08053200347184408,2,9,1,4,3,32,0,False,False,True,False,False,1
0.08531092311870336,1,1,0,5,0,34,1,False,True,False,False,False,1
0.22139644629277222,16,14,1,4,1,21,0,False,False,True,False,False,1
0.10001406092155518,16,13,0,1,1,16,1,False,False,True,False,False,1
0.26503969836448205,14,9,0,0,3,30,0,False,False,True,False,False,1
0.06614946211695472,10,8,0,0,2,37,1,False,True,False,False,False,1
0.06560486720992564,18,2,0,0,1,22,1,False,True,False,False,False,1
0.8562761796227819,11,12,1,4,0,58,1,False,False,False,True,False,1
0.16212026070883323,11,14,0,1,1,16,0,False,False,False,False,True,1
0.559682405823448,18,7,1,4,2,34,1,False,False,False,True,False,1
0.7734555444490305,8,7,1,0,0,30,1,False,False,False,False,True,1
0.4564095653390666,3,13,0,0,1,33,1,False,True,False,False,False,1
0.15336887785934572,8,3,1,1,0,46,1,False,False,False,True,False,0
0.19959614212011434,17,3,0,0,0,49,1,False,False,True,False,False,1
0.43298420628118073,13,2,1,4,0,35,0,True,False,False,False,False,1
0.5282340891785358,13,4,0,1,3,32,0,True,False,False,False,False,1
0.3494402920485349,11,14,1,4,3,16,0,True,False,False,False,False,1
0.7814796002346613,2,10,1,3,2,46,0,False,True,False,False,False,1
0.7510216488563984,9,15,0,3,3,42,0,False,True,False,False,False,1
0.9272118073731179,1,6,0,4,1,37,1,False,False,False,True,False,1
0.02895254902696054,12,12,1,2,2,31,0,True,False,False,False,False,1
0.8956912912102034,12,15,0,0,2,22,1,True,False,False,False,False,1
0.39256878846215104,11,6,0,3,1,30,1,False,False,False,True,False,1
0.8783724953799941,20,3,1,4,3,46,0,False,False,True,False,False,1
0.6907847761565296,16,2,1,1,1,20,0,False,False,False,False,True,1
0.9873487570739682,2,7,1,4,0,35,0,True,False,False,False,False,1
0.7592824517166681,19,3,0,3,1,37,1,False,True,False,False,False,1
0.3645446259967866,12,12,1,0,3,23,0,True,False,False,False,False,1
0.5010631728347521,18,10,1,4,3,32,1,False,False,False,True,False,1
0.37638915519435123,8,6,0,3,1,25,1,False,False,False,False,True,1
0.3649118360212381,10,2,0,4,1,37,0,True,False,False,False,False,1
0.26090449938105975,5,13,0,4,1,35,0,False,False,False,True,False,1
0.4959702953734696,12,5,0,3,2,26,1,False,True,False,False,False,1
0.6817399450693612,15,4,0,2,3,32,1,False,False,False,True,False,1
0.2773402713052435,2,4,1,1,1,31,1,True,False,False,False,False,1
0.52437981107722,15,2,0,1,3,35,0,True,False,False,False,False,1
0.11738029417055718,1,6,1,1,0,35,1,False,True,False,False,False,0
0.1598452868541913,16,5,0,5,1,52,1,False,True,False,False,False,1
0.04680635471218875,2,4,0,3,3,27,0,False,True,False,False,False,1
0.9707314427706328,1,10,0,2,3,30,0,False,False,True,False,False,1
0.0038603515102610952,20,14,1,5,3,19,0,False,True,False,False,False,1
0.1785799680576563,6,4,1,0,1,38,1,True,False,False,False,False,1
0.6128667531169923,6,8,1,5,0,50,1,True,False,False,False,False,1
0.0813695988533053,10,9,0,5,3,47,1,False,False,False,False,True,1
0.8818965030968323,16,15,1,0,3,22,0,True,False,False,False,False,1
0.7196201578422882,19,5,1,0,2,36,1,True,False,False,False,False,1
0.9663899714378934,10,4,0,2,3,55,0,False,False,False,False,True,1
0.5076355472407649,8,14,0,0,2,29,1,False,True,False,False,False,1
0.3004036831584872,10,14,1,3,3,21,1,False,False,False,False,True,1
0.5495005727952714,9,3,0,4,1,19,1,False,True,False,False,False,1
0.9308187172979732,2,10,0,0,0,34,1,False,False,False,False,True,1
0.5207614372418605,14,10,0,4,1,30,1,True,False,False,False,False,1
0.26720703186231864,9,13,1,2,1,28,0,False,False,False,True,False,1
0.8773987891741196,14,5,0,5,2,48,1,False,True,False,False,False,1
0.3719187485124613,18,14,1,1,1,53,1,False,True,False,False,False,1
0.0013833499989991394,1,10,1,4,0,26,1,False,True,False,False,False,1
0.24768502249231594,19,14,0,4,0,26,1,False,True,False,False,False,1
0.3182335091770624,17,6,0,0,3,37,0,False,True,False,False,False,1
0.8587774682319022,8,4,0,4,2,42,1,False,False,False,False,True,1
0.458503167066445,15,15,1,0,2,29,1,False,False,False,True,False,1
0.44458728781130075,20,5,1,1,1,50,0,False,False,True,False,False,1
0.3361022663998874,9,5,0,4,3,20,0,False,False,False,False,True,1
0.8806781230470796,8,10,0,1,0,28,1,False,False,True,False,False,1
0.9450267769403914,14,2,0,1,0,54,1,False,False,False,True,False,1
0.9918903291546294,9,4,1,0,0,41,0,True,False,False,False,False,1
0.37674126696098675,2,2,1,5,1,44,0,False,False,True,False,False,1
0.9661474456271714,10,9,1,5,2,25,0,False,True,False,False,False,1
0.7918795696309013,17,14,0,1,0,22,0,True,False,False,False,False,1
0.6756891476442668,12,12,1,4,1,30,1,False,False,True,False,False,1
0.24488947942009942,8,14,0,4,1,42,0,True,False,False,False,False,1
0.2164572609442098,8,3,0,0,1,41,1,False,True,False,False,False,1
0.16604782452124567,7,12,0,1,1,52,1,False,False,False,False,True,1
0.9227566102253654,6,9,1,1,2,28,0,False,False,False,False,True,1
0.2940766623831661,12,11,0,1,3,40,1,False,False,False,False,True,1
0.45309424544887844,5,12,0,5,0,54,1,False,False,False,False,True,1
0.4939578339872235,1,2,1,1,0,16,1,False,False,False,False,True,0
0.7781715954502542,10,11,0,3,3,17,0,False,False,False,True,False,1
0.8442349615530241,18,15,0,0,3,30,1,True,False,False,False,False,1
0.1390727011486128,9,13,1,2,0,18,0,False,True,False,False,False,1
0.4269043602110737,17,7,0,2,3,26,1,False,False,False,False,True,1
0.8428548878354571,4,10,1,3,2,19,1,False,True,False,False,False,1
0.8180333057558384,4,12,0,1,1,33,0,True,False,False,False,False,1
0.1024137584524164,8,2,0,4,0,52,1,False,False,False,False,True,1
0.156383348867963,6,2,0,1,2,16,1,True,False,False,False,False,1
0.3041986915994078,4,2,1,5,2,29,1,True,False,False,False,False,1
0.07535906908334034,9,5,1,1,1,33,1,True,False,False,False,False,1
0.4246630028405929,4,10,1,2,0,28,0,False,False,True,False,False,1
0.10761770514958191,2,5,0,3,0,16,1,False,False,True,False,False,1
0.568217593669845,4,12,0,0,3,46,0,False,False,False,False,True,1
0.24655693981115612,12,8,1,5,1,28,0,False,True,False,False,False,1
